test_num,ts_history_size,ts_distances_increase,ts_price_point_percentage,net_benefits,final_balance,initial_deposit,test_years,total_transactions,benefit_factor,expected_benefit,dd_amount,dd_percent,total_profit_percent,avg_year_profit_percent,avg_year_profit_vs_dd_ratio
5725,90,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5726,85,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5727,80,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5728,75,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5729,70,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5730,65,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5731,60,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5732,55,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5733,50,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5734,45,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5735,40,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5736,35,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5737,30,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5738,25,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5739,20,0.15,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5740,100,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5741,95,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5742,90,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5743,85,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5744,80,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5745,75,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5746,70,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5747,65,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5748,60,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5749,55,0.1,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5750,100,0.15,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5751,95,0.15,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5752,90,0.15,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5753,85,0.15,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5754,80,0.15,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5755,75,0.15,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5756,70,0.15,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5757,65,0.15,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5758,100,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5759,95,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5760,90,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5761,85,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5762,80,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5763,75,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5764,70,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5765,65,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5766,60,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5767,55,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5768,50,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5769,45,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5770,40,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5771,35,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5772,30,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5773,25,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5774,20,0.1,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5775,100,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5776,95,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5777,90,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5778,85,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5779,80,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5780,75,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5781,70,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5782,65,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5783,60,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5784,55,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5785,50,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5786,45,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5787,40,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5788,35,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5789,30,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5790,25,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5791,20,0.5,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5792,100,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5793,95,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5794,90,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5795,85,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5796,80,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5797,75,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5798,70,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5799,65,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5800,60,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5801,55,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5802,50,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5803,45,0.45,0.85,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5804,25,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5805,20,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5806,100,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5807,95,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5808,90,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5809,85,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5810,80,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5811,75,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5812,70,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5813,65,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5814,60,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5815,55,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5816,50,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5817,45,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5818,40,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5819,35,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5820,30,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5821,25,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5822,20,0.4,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5823,100,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5824,95,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5825,90,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5826,85,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5827,80,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5828,75,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5829,70,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5830,65,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5831,60,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5832,55,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5833,50,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5834,45,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5835,40,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5836,35,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5837,30,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5838,25,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5839,20,0.35,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5840,100,0.3,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5841,95,0.3,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5842,90,0.3,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5843,85,0.3,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5844,80,0.3,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5845,75,0.3,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5846,70,0.3,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5847,65,0.3,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5848,100,0.25,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5849,95,0.25,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5850,90,0.25,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5851,85,0.25,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5852,80,0.25,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5853,75,0.25,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5854,70,0.25,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5855,65,0.25,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5856,100,0.2,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5857,95,0.2,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5858,90,0.2,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5859,85,0.2,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5860,80,0.2,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5861,75,0.2,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5862,70,0.2,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5863,65,0.2,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5864,100,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5865,95,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5866,90,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5867,85,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5868,80,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5869,75,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5870,70,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5871,65,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5872,60,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5873,55,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5874,50,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5875,45,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5876,40,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5877,35,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5878,30,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5879,25,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5880,20,0.5,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5881,100,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5882,95,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5883,90,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5884,85,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5885,80,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5886,75,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5887,70,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5888,65,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5889,60,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5890,55,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5891,50,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5892,45,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5893,40,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5894,35,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5895,30,0.45,0.9,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5896,30,0.2,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5897,25,0.2,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5898,20,0.2,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5899,100,0.15,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5900,95,0.15,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5901,90,0.15,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5902,85,0.15,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5903,100,0.1,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5904,95,0.1,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5905,90,0.1,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5906,85,0.1,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5907,50,0.5,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5908,45,0.5,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5909,40,0.5,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5910,35,0.5,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5911,30,0.5,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5912,20,0.5,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5913,100,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5914,95,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5915,90,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5916,85,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5917,80,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5918,75,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5919,70,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5920,65,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5921,60,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5922,55,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5923,50,0.45,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5924,100,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5925,95,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5926,90,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5927,85,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5928,80,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5929,75,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5930,70,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5931,65,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5932,60,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5933,55,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5934,50,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5935,45,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5936,40,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5937,35,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5938,30,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5939,25,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5940,20,0.4,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5941,100,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5942,95,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5943,90,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5944,85,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5945,80,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5946,75,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5947,70,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5948,65,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5949,60,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5950,55,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5951,50,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5952,45,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5953,40,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5954,35,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5955,30,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5956,25,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5957,20,0.35,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5958,100,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5959,95,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5960,90,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5961,85,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5962,80,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5963,75,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5964,70,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5965,65,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5966,60,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5967,55,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5968,50,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5969,45,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5970,40,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5971,35,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5972,30,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5973,25,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5974,20,0.3,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5975,100,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5976,95,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5977,90,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5978,85,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5979,80,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5980,75,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5981,70,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5982,65,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5983,60,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5984,55,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5985,50,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5986,45,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5987,40,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5988,35,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5989,30,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5990,25,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5991,20,0.25,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5992,100,0.2,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5993,95,0.2,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5994,90,0.2,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5995,85,0.2,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5996,80,0.2,0.95,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
